Source,Target,Type,Id,Label,Weight
3006,39,Undirected,937,,1
3138,39,Undirected,938,,2
3634,39,Undirected,939,,1
3674,39,Undirected,940,,1
4743,39,Undirected,941,,1
661,40,Undirected,942,,2
995,40,Undirected,943,,1
1000,40,Undirected,944,,3
1001,40,Undirected,945,,1
1228,40,Undirected,946,,1
1328,40,Undirected,947,,1
1860,40,Undirected,948,,2
2837,40,Undirected,949,,1
3162,40,Undirected,950,,6
3185,40,Undirected,951,,1
3337,40,Undirected,952,,2
3450,40,Undirected,953,,1
3800,40,Undirected,954,,1
3801,40,Undirected,955,,2
3802,40,Undirected,956,,2
3803,40,Undirected,957,,1
3925,40,Undirected,958,,1
4217,40,Undirected,959,,2
4226,40,Undirected,960,,1
4259,40,Undirected,961,,2
4275,40,Undirected,962,,1
4286,40,Undirected,963,,3
4404,40,Undirected,964,,1
4565,40,Undirected,965,,1
4638,40,Undirected,966,,1
4682,40,Undirected,967,,1
4702,40,Undirected,968,,3
4740,40,Undirected,969,,1
4758,40,Undirected,970,,2
4759,40,Undirected,971,,1
4775,40,Undirected,972,,1
4782,40,Undirected,973,,2
4847,40,Undirected,974,,1
4856,40,Undirected,975,,3
4857,40,Undirected,976,,1
5713,40,Undirected,977,,1
5729,40,Undirected,978,,1
5825,40,Undirected,979,,1
5950,40,Undirected,980,,2
6023,40,Undirected,981,,1
42,41,Undirected,982,,1
43,41,Undirected,983,,1
46,41,Undirected,984,,1
47,41,Undirected,985,,1
674,41,Undirected,986,,1
675,41,Undirected,987,,1
1682,41,Undirected,988,,1
2172,41,Undirected,989,,2
2173,41,Undirected,990,,1
2399,41,Undirected,991,,2
2613,41,Undirected,992,,2
2679,41,Undirected,993,,3
2680,41,Undirected,994,,2
3095,41,Undirected,995,,1
3106,41,Undirected,996,,5
3222,41,Undirected,997,,3
4123,41,Undirected,998,,1
4459,41,Undirected,999,,2
4646,41,Undirected,1000,,3
4654,41,Undirected,1001,,1
4669,41,Undirected,1002,,1
5045,41,Undirected,1003,,1
6931,41,Undirected,1004,,1
6950,41,Undirected,1005,,1
454,42,Undirected,1006,,2
519,42,Undirected,1007,,3
520,42,Undirected,1008,,1
591,42,Undirected,1009,,1
1221,42,Undirected,1010,,4
2318,42,Undirected,1011,,1
2824,42,Undirected,1012,,1
3651,42,Undirected,1013,,1
3835,42,Undirected,1014,,1
3838,42,Undirected,1015,,1
3839,42,Undirected,1016,,1
3928,42,Undirected,1017,,1
4112,42,Undirected,1018,,1
4443,42,Undirected,1019,,2
4586,42,Undirected,1020,,1
4588,42,Undirected,1021,,1
4689,42,Undirected,1022,,1
4708,42,Undirected,1023,,2
4909,42,Undirected,1024,,1
5068,42,Undirected,1025,,1
5257,42,Undirected,1026,,1
5496,42,Undirected,1027,,1
5704,42,Undirected,1028,,2
5787,42,Undirected,1029,,2
5906,42,Undirected,1030,,3
5912,42,Undirected,1031,,7
5915,42,Undirected,1032,,1
6002,42,Undirected,1033,,1
6018,42,Undirected,1034,,1
6821,42,Undirected,1035,,1
6918,42,Undirected,1036,,3
6923,42,Undirected,1037,,1
2478,43,Undirected,1038,,1
2526,43,Undirected,1039,,1
45,44,Undirected,1040,,1
365,44,Undirected,1041,,1
366,44,Undirected,1042,,1
1682,44,Undirected,1043,,1
112,45,Undirected,1044,,1
280,46,Undirected,1045,,1
358,46,Undirected,1046,,2
359,46,Undirected,1047,,1
404,46,Undirected,1048,,1
516,46,Undirected,1049,,2
966,46,Undirected,1050,,1
967,46,Undirected,1051,,1
1158,46,Undirected,1052,,1
1199,46,Undirected,1053,,2
1212,46,Undirected,1054,,1
1219,46,Undirected,1055,,1
1277,46,Undirected,1056,,1
1378,46,Undirected,1057,,3
1379,46,Undirected,1058,,1
1546,46,Undirected,1059,,2
1625,46,Undirected,1060,,2
1683,46,Undirected,1061,,1
1758,46,Undirected,1062,,1
1967,46,Undirected,1063,,2
1997,46,Undirected,1064,,2
2031,46,Undirected,1065,,2
2050,46,Undirected,1066,,1
2053,46,Undirected,1067,,2
2060,46,Undirected,1068,,1
2065,46,Undirected,1069,,1
2105,46,Undirected,1070,,1
2115,46,Undirected,1071,,1
2135,46,Undirected,1072,,2
2266,46,Undirected,1073,,1
2369,46,Undirected,1074,,1
2372,46,Undirected,1075,,1
2422,46,Undirected,1076,,1
2455,46,Undirected,1077,,4
2465,46,Undirected,1078,,3
2488,46,Undirected,1079,,1
2520,46,Undirected,1080,,2
2523,46,Undirected,1081,,1
2647,46,Undirected,1082,,1
2719,46,Undirected,1083,,2
2779,46,Undirected,1084,,1
3003,46,Undirected,1085,,2
3004,46,Undirected,1086,,1
3045,46,Undirected,1087,,2
3063,46,Undirected,1088,,2
3082,46,Undirected,1089,,1
3102,46,Undirected,1090,,2
3111,46,Undirected,1091,,2
3136,46,Undirected,1092,,1
3143,46,Undirected,1093,,1
3191,46,Undirected,1094,,2
3196,46,Undirected,1095,,1
3220,46,Undirected,1096,,1
3475,46,Undirected,1097,,1
3486,46,Undirected,1098,,1
3497,46,Undirected,1099,,1
3564,46,Undirected,1100,,2
3624,46,Undirected,1101,,2
3661,46,Undirected,1102,,2
3687,46,Undirected,1103,,1
3764,46,Undirected,1104,,3
3821,46,Undirected,1105,,1
3845,46,Undirected,1106,,1
3862,46,Undirected,1107,,1
3903,46,Undirected,1108,,1
4021,46,Undirected,1109,,4
4027,46,Undirected,1110,,3
4049,46,Undirected,1111,,1
4171,46,Undirected,1112,,3
4193,46,Undirected,1113,,2
4250,46,Undirected,1114,,1
4252,46,Undirected,1115,,4
4337,46,Undirected,1116,,2
4348,46,Undirected,1117,,2
4456,46,Undirected,1118,,1
4460,46,Undirected,1119,,3
4473,46,Undirected,1120,,1
4510,46,Undirected,1121,,1
4524,46,Undirected,1122,,1
4561,46,Undirected,1123,,1
4584,46,Undirected,1124,,2
4588,46,Undirected,1125,,1
4620,46,Undirected,1126,,3
4669,46,Undirected,1127,,3
4680,46,Undirected,1128,,2
4758,46,Undirected,1129,,1
4851,46,Undirected,1130,,1
4853,46,Undirected,1131,,2
4857,46,Undirected,1132,,1
4910,46,Undirected,1133,,2
4931,46,Undirected,1134,,1
5068,46,Undirected,1135,,1
5096,46,Undirected,1136,,4
5097,46,Undirected,1137,,1
5134,46,Undirected,1138,,2
5178,46,Undirected,1139,,4
5199,46,Undirected,1140,,1
5200,46,Undirected,1141,,1
5502,46,Undirected,1142,,2
5542,46,Undirected,1143,,1
5607,46,Undirected,1144,,2
5626,46,Undirected,1145,,1
5735,46,Undirected,1146,,1
5780,46,Undirected,1147,,1
5791,46,Undirected,1148,,1
5818,46,Undirected,1149,,1
5847,46,Undirected,1150,,1
5891,46,Undirected,1151,,4
6229,46,Undirected,1152,,2
6238,46,Undirected,1153,,1
6287,46,Undirected,1154,,1
6297,46,Undirected,1155,,2
6331,46,Undirected,1156,,1
6376,46,Undirected,1157,,2
6396,46,Undirected,1158,,1
6452,46,Undirected,1159,,6
6531,46,Undirected,1160,,1
6541,46,Undirected,1161,,2
6605,46,Undirected,1162,,3
6645,46,Undirected,1163,,1
6786,46,Undirected,1164,,2
6800,46,Undirected,1165,,1
6808,46,Undirected,1166,,2
6809,46,Undirected,1167,,1
6813,46,Undirected,1168,,1
6816,46,Undirected,1169,,3
6817,46,Undirected,1170,,3
6840,46,Undirected,1171,,1
6912,46,Undirected,1172,,5
6966,46,Undirected,1173,,2
6974,46,Undirected,1174,,2
7006,46,Undirected,1175,,1
7073,46,Undirected,1176,,1
283,47,Undirected,1177,,1
294,47,Undirected,1178,,1
422,47,Undirected,1179,,1
890,47,Undirected,1180,,1
1087,47,Undirected,1181,,1
1400,47,Undirected,1182,,1
2523,47,Undirected,1183,,1
2539,47,Undirected,1184,,1
2605,47,Undirected,1185,,1
2813,47,Undirected,1186,,1
2817,47,Undirected,1187,,2
2891,47,Undirected,1188,,1
2932,47,Undirected,1189,,1
2936,47,Undirected,1190,,1
2958,47,Undirected,1191,,1
3182,47,Undirected,1192,,2
3183,47,Undirected,1193,,1
3233,47,Undirected,1194,,1
3441,47,Undirected,1195,,1
3706,47,Undirected,1196,,1
3792,47,Undirected,1197,,1
3855,47,Undirected,1198,,1
3911,47,Undirected,1199,,1
4135,47,Undirected,1200,,1
4323,47,Undirected,1201,,1
4456,47,Undirected,1202,,1
4477,47,Undirected,1203,,1
4516,47,Undirected,1204,,2
4535,47,Undirected,1205,,1
4583,47,Undirected,1206,,1
4620,47,Undirected,1207,,1
4679,47,Undirected,1208,,1
4730,47,Undirected,1209,,1
4740,47,Undirected,1210,,1
4766,47,Undirected,1211,,1
4973,47,Undirected,1212,,1
5374,47,Undirected,1213,,1
5403,47,Undirected,1214,,1
5744,47,Undirected,1215,,2
5864,47,Undirected,1216,,1
5958,47,Undirected,1217,,2
6033,47,Undirected,1218,,1
6061,47,Undirected,1219,,1
6171,47,Undirected,1220,,2
6252,47,Undirected,1221,,1
6258,47,Undirected,1222,,1
6320,47,Undirected,1223,,1
6350,47,Undirected,1224,,1
6515,47,Undirected,1225,,1
6528,47,Undirected,1226,,1
6605,47,Undirected,1227,,2
6635,47,Undirected,1228,,1
6720,47,Undirected,1229,,1
6813,47,Undirected,1230,,2
6820,47,Undirected,1231,,1
6840,47,Undirected,1232,,2
6895,47,Undirected,1233,,1
6941,47,Undirected,1234,,3
6950,47,Undirected,1235,,1
6955,47,Undirected,1236,,1
6972,47,Undirected,1237,,1
7508,47,Undirected,1238,,1
938,49,Undirected,1239,,4
939,49,Undirected,1240,,1
1684,49,Undirected,1241,,1
1978,49,Undirected,1242,,4
3109,49,Undirected,1243,,2
3217,49,Undirected,1244,,1
3225,49,Undirected,1245,,1
5345,49,Undirected,1246,,2
5485,49,Undirected,1247,,1
5984,49,Undirected,1248,,2
6258,49,Undirected,1249,,1
6290,49,Undirected,1250,,1
6378,49,Undirected,1251,,3
6477,49,Undirected,1252,,1
7073,49,Undirected,1253,,1
7105,49,Undirected,1254,,1
7205,49,Undirected,1255,,1
7459,49,Undirected,1256,,1
7502,49,Undirected,1257,,1
577,50,Undirected,1258,,2
578,50,Undirected,1259,,1
710,50,Undirected,1260,,1
1205,50,Undirected,1261,,1
1599,50,Undirected,1262,,2
1600,50,Undirected,1263,,1
1602,50,Undirected,1264,,2
1834,50,Undirected,1265,,1
1835,50,Undirected,1266,,1
2568,50,Undirected,1267,,1
2748,50,Undirected,1268,,1
2749,50,Undirected,1269,,1
2908,50,Undirected,1270,,1
2981,50,Undirected,1271,,1
3002,50,Undirected,1272,,1
3003,50,Undirected,1273,,1
3024,50,Undirected,1274,,1
3373,50,Undirected,1275,,1
3388,50,Undirected,1276,,1
3664,50,Undirected,1277,,1
3925,50,Undirected,1278,,1
4154,50,Undirected,1279,,1
4311,50,Undirected,1280,,1
4688,50,Undirected,1281,,1
4764,50,Undirected,1282,,1
4987,50,Undirected,1283,,1
5070,50,Undirected,1284,,1
5382,50,Undirected,1285,,2
5620,50,Undirected,1286,,2
5904,50,Undirected,1287,,1
5943,50,Undirected,1288,,1
6157,50,Undirected,1289,,2
6272,50,Undirected,1290,,1
6274,50,Undirected,1291,,3
6305,50,Undirected,1292,,1
6511,50,Undirected,1293,,1
6558,50,Undirected,1294,,4
6573,50,Undirected,1295,,1
6643,50,Undirected,1296,,2
6679,50,Undirected,1297,,1
6816,50,Undirected,1298,,2
262,52,Undirected,1299,,1
505,52,Undirected,1300,,1
994,52,Undirected,1301,,5
1096,52,Undirected,1302,,1
1173,52,Undirected,1303,,1
1269,52,Undirected,1304,,1
1275,52,Undirected,1305,,1
1403,52,Undirected,1306,,1
1470,52,Undirected,1307,,1
2345,52,Undirected,1308,,1
2438,52,Undirected,1309,,1
2505,52,Undirected,1310,,2
2689,52,Undirected,1311,,3
2789,52,Undirected,1312,,1
2920,52,Undirected,1313,,1
2941,52,Undirected,1314,,1
2955,52,Undirected,1315,,2
3021,52,Undirected,1316,,3
3129,52,Undirected,1317,,2
3238,52,Undirected,1318,,1
3537,52,Undirected,1319,,1
3579,52,Undirected,1320,,1
3580,52,Undirected,1321,,1
3833,52,Undirected,1322,,1
3836,52,Undirected,1323,,2
4199,52,Undirected,1324,,2
4214,52,Undirected,1325,,1
4387,52,Undirected,1326,,1
4472,52,Undirected,1327,,4
4486,52,Undirected,1328,,1
4487,52,Undirected,1329,,1
4539,52,Undirected,1330,,1
4753,52,Undirected,1331,,2
4778,52,Undirected,1332,,5
4832,52,Undirected,1333,,1
4874,52,Undirected,1334,,1
4876,52,Undirected,1335,,1
4973,52,Undirected,1336,,1
5093,52,Undirected,1337,,1
5127,52,Undirected,1338,,1
5167,52,Undirected,1339,,4
5172,52,Undirected,1340,,2
5411,52,Undirected,1341,,1
5578,52,Undirected,1342,,1
5809,52,Undirected,1343,,2
5846,52,Undirected,1344,,1
5859,52,Undirected,1345,,1
5962,52,Undirected,1346,,2
6186,52,Undirected,1347,,2
6187,52,Undirected,1348,,1
6219,52,Undirected,1349,,1
6410,52,Undirected,1350,,1
6730,52,Undirected,1351,,1
6846,52,Undirected,1352,,1
6886,52,Undirected,1353,,1
6902,52,Undirected,1354,,1
6931,52,Undirected,1355,,3
6941,52,Undirected,1356,,3
6943,52,Undirected,1357,,1
6944,52,Undirected,1358,,1
6951,52,Undirected,1359,,1
6992,52,Undirected,1360,,1
7155,52,Undirected,1361,,2
7200,52,Undirected,1362,,1
7342,52,Undirected,1363,,2
7351,52,Undirected,1364,,1
7352,52,Undirected,1365,,1
54,54,Undirected,1366,,1
55,54,Undirected,1367,,1
181,54,Undirected,1368,,1
6018,54,Undirected,1369,,1
454,55,Undirected,1370,,1
3624,55,Undirected,1371,,1
4620,55,Undirected,1372,,1
4698,55,Undirected,1373,,1
5279,55,Undirected,1374,,1
6950,55,Undirected,1375,,1
1328,57,Undirected,1376,,1
1367,57,Undirected,1377,,1
1931,57,Undirected,1378,,2
2146,57,Undirected,1379,,1
2540,57,Undirected,1380,,2
2607,57,Undirected,1381,,3
2608,57,Undirected,1382,,1
2631,57,Undirected,1383,,1
2882,57,Undirected,1384,,1
3081,57,Undirected,1385,,1
3688,57,Undirected,1386,,2
3806,57,Undirected,1387,,1
4028,57,Undirected,1388,,1
4379,57,Undirected,1389,,1
4554,57,Undirected,1390,,1
4702,57,Undirected,1391,,1
5014,57,Undirected,1392,,1
5546,57,Undirected,1393,,1
5567,57,Undirected,1394,,1
5723,57,Undirected,1395,,1
5997,57,Undirected,1396,,1
6007,57,Undirected,1397,,1
6084,57,Undirected,1398,,1
6454,57,Undirected,1399,,1
6660,57,Undirected,1400,,1
6801,57,Undirected,1401,,1
6834,57,Undirected,1402,,2
6950,57,Undirected,1403,,1
7178,57,Undirected,1404,,1
7483,57,Undirected,1405,,2
59,58,Undirected,1406,,1
1746,58,Undirected,1407,,1
5268,59,Undirected,1408,,1
61,60,Undirected,1409,,1
62,60,Undirected,1410,,1
63,60,Undirected,1411,,1
5224,60,Undirected,1412,,2
7134,60,Undirected,1413,,1
140,61,Undirected,1414,,1
276,61,Undirected,1415,,3
277,61,Undirected,1416,,1
278,61,Undirected,1417,,1
502,61,Undirected,1418,,1
913,61,Undirected,1419,,1
953,61,Undirected,1420,,1
5224,62,Undirected,1421,,3
5231,62,Undirected,1422,,1
5247,62,Undirected,1423,,2
6918,63,Undirected,1424,,1
65,64,Undirected,1425,,1
66,64,Undirected,1426,,1
843,64,Undirected,1427,,1
844,64,Undirected,1428,,1
845,64,Undirected,1429,,1
2351,66,Undirected,1430,,1
589,67,Undirected,1431,,1
590,67,Undirected,1432,,1
907,67,Undirected,1433,,1
1056,67,Undirected,1434,,1
1057,67,Undirected,1435,,1
2017,67,Undirected,1436,,1
2399,67,Undirected,1437,,1
2400,67,Undirected,1438,,1
2587,67,Undirected,1439,,1
2664,67,Undirected,1440,,1
3196,67,Undirected,1441,,1
3209,67,Undirected,1442,,3
3676,67,Undirected,1443,,1
4260,67,Undirected,1444,,2
4782,67,Undirected,1445,,1
4818,67,Undirected,1446,,2
5045,67,Undirected,1447,,1
6378,67,Undirected,1448,,2
6646,67,Undirected,1449,,2
6693,67,Undirected,1450,,1
6757,67,Undirected,1451,,1
6799,67,Undirected,1452,,1
6809,67,Undirected,1453,,1
7036,67,Undirected,1454,,1
7068,67,Undirected,1455,,2
7073,67,Undirected,1456,,4
7074,67,Undirected,1457,,1
7144,67,Undirected,1458,,1
7204,67,Undirected,1459,,4
7205,67,Undirected,1460,,1
7240,67,Undirected,1461,,3
7485,67,Undirected,1462,,1
7486,67,Undirected,1463,,1
7495,67,Undirected,1464,,1
69,68,Undirected,1465,,1
199,68,Undirected,1466,,1
281,68,Undirected,1467,,1
283,68,Undirected,1468,,1
543,68,Undirected,1469,,1
633,68,Undirected,1470,,1
701,68,Undirected,1471,,1
799,68,Undirected,1472,,2
954,68,Undirected,1473,,1
1237,68,Undirected,1474,,2
1262,68,Undirected,1475,,1
1463,68,Undirected,1476,,2
1464,68,Undirected,1477,,1
1552,68,Undirected,1478,,2
1553,68,Undirected,1479,,2
1633,68,Undirected,1480,,1
1827,68,Undirected,1481,,1
1857,68,Undirected,1482,,2
1940,68,Undirected,1483,,1
1965,68,Undirected,1484,,1
2024,68,Undirected,1485,,1
2040,68,Undirected,1486,,1
2053,68,Undirected,1487,,1
2115,68,Undirected,1488,,3
2196,68,Undirected,1489,,1
2280,68,Undirected,1490,,3
2312,68,Undirected,1491,,2
2555,68,Undirected,1492,,1
2556,68,Undirected,1493,,1
2625,68,Undirected,1494,,1
2629,68,Undirected,1495,,3
2640,68,Undirected,1496,,1
2648,68,Undirected,1497,,1
2651,68,Undirected,1498,,1
2664,68,Undirected,1499,,2
2705,68,Undirected,1500,,2
2906,68,Undirected,1501,,1
2938,68,Undirected,1502,,1
2970,68,Undirected,1503,,1
3175,68,Undirected,1504,,1
3186,68,Undirected,1505,,1
3193,68,Undirected,1506,,1
3196,68,Undirected,1507,,2
3198,68,Undirected,1508,,1
3200,68,Undirected,1509,,1
3225,68,Undirected,1510,,1
3347,68,Undirected,1511,,2
3400,68,Undirected,1512,,1
3416,68,Undirected,1513,,2
3465,68,Undirected,1514,,2
3645,68,Undirected,1515,,1
3703,68,Undirected,1516,,2
3717,68,Undirected,1517,,2
3928,68,Undirected,1518,,1
3931,68,Undirected,1519,,1
3962,68,Undirected,1520,,1
3971,68,Undirected,1521,,1
4184,68,Undirected,1522,,1
4297,68,Undirected,1523,,3
4335,68,Undirected,1524,,1
4471,68,Undirected,1525,,1
4477,68,Undirected,1526,,1
4562,68,Undirected,1527,,3
4563,68,Undirected,1528,,1
4595,68,Undirected,1529,,1
4615,68,Undirected,1530,,1
4705,68,Undirected,1531,,2
4759,68,Undirected,1532,,2
4815,68,Undirected,1533,,1
4873,68,Undirected,1534,,1
4892,68,Undirected,1535,,2
4911,68,Undirected,1536,,2
4912,68,Undirected,1537,,1
4943,68,Undirected,1538,,1
4958,68,Undirected,1539,,1
4977,68,Undirected,1540,,1
4992,68,Undirected,1541,,2
4993,68,Undirected,1542,,1
5049,68,Undirected,1543,,1
5075,68,Undirected,1544,,1
5085,68,Undirected,1545,,2
5111,68,Undirected,1546,,2
5191,68,Undirected,1547,,2
5273,68,Undirected,1548,,4
5330,68,Undirected,1549,,2
5331,68,Undirected,1550,,1
5339,68,Undirected,1551,,3
5343,68,Undirected,1552,,3
5422,68,Undirected,1553,,2
5431,68,Undirected,1554,,2
5479,68,Undirected,1555,,1
5491,68,Undirected,1556,,1
5510,68,Undirected,1557,,1
5520,68,Undirected,1558,,2
5590,68,Undirected,1559,,1
5614,68,Undirected,1560,,1
5643,68,Undirected,1561,,3
5755,68,Undirected,1562,,1
5785,68,Undirected,1563,,3
5787,68,Undirected,1564,,1
5791,68,Undirected,1565,,4
5807,68,Undirected,1566,,1
5847,68,Undirected,1567,,3
5920,68,Undirected,1568,,1
5941,68,Undirected,1569,,2
5958,68,Undirected,1570,,2
5966,68,Undirected,1571,,1
5978,68,Undirected,1572,,2
6083,68,Undirected,1573,,2
6160,68,Undirected,1574,,3
6216,68,Undirected,1575,,2
6260,68,Undirected,1576,,1
6347,68,Undirected,1577,,2
6410,68,Undirected,1578,,3
6515,68,Undirected,1579,,3
6551,68,Undirected,1580,,1
6601,68,Undirected,1581,,3
6613,68,Undirected,1582,,4
6673,68,Undirected,1583,,2
6674,68,Undirected,1584,,2
6675,68,Undirected,1585,,1
6692,68,Undirected,1586,,3
6753,68,Undirected,1587,,2
6774,68,Undirected,1588,,1
6839,68,Undirected,1589,,1
6881,68,Undirected,1590,,4
6931,68,Undirected,1591,,2
6954,68,Undirected,1592,,1
6971,68,Undirected,1593,,1
1582,69,Undirected,1594,,4
1773,69,Undirected,1595,,3
2194,69,Undirected,1596,,1
2195,69,Undirected,1597,,1
2206,69,Undirected,1598,,1
2207,69,Undirected,1599,,2
2208,69,Undirected,1600,,1
3185,69,Undirected,1601,,1
3220,69,Undirected,1602,,1
4342,69,Undirected,1603,,1
4691,69,Undirected,1604,,2
5006,69,Undirected,1605,,1
5486,69,Undirected,1606,,1
6807,69,Undirected,1607,,2
6845,69,Undirected,1608,,3
71,70,Undirected,1609,,1
72,70,Undirected,1610,,1
73,70,Undirected,1611,,1
2013,70,Undirected,1612,,3
2014,70,Undirected,1613,,1
6981,70,Undirected,1614,,1
7446,70,Undirected,1615,,4
3196,71,Undirected,1616,,1
3197,71,Undirected,1617,,1
7044,71,Undirected,1618,,1
7144,71,Undirected,1619,,2
7487,71,Undirected,1620,,2
1714,72,Undirected,1621,,1
3190,72,Undirected,1622,,1
3835,72,Undirected,1623,,2
5100,72,Undirected,1624,,2
6509,72,Undirected,1625,,1
730,73,Undirected,1626,,1
994,73,Undirected,1627,,4
2981,73,Undirected,1628,,2
3178,73,Undirected,1629,,5
3880,73,Undirected,1630,,1
4058,73,Undirected,1631,,1
4059,73,Undirected,1632,,1
4144,73,Undirected,1633,,1
4145,73,Undirected,1634,,1
4173,73,Undirected,1635,,1
4192,73,Undirected,1636,,1
4199,73,Undirected,1637,,2
4633,73,Undirected,1638,,1
4671,73,Undirected,1639,,2
4678,73,Undirected,1640,,1
4705,73,Undirected,1641,,2
4760,73,Undirected,1642,,3
4917,73,Undirected,1643,,1
4976,73,Undirected,1644,,1
5056,73,Undirected,1645,,4
5137,73,Undirected,1646,,1
5146,73,Undirected,1647,,3
5271,73,Undirected,1648,,3
5272,73,Undirected,1649,,1
5421,73,Undirected,1650,,2
6129,73,Undirected,1651,,2
6238,73,Undirected,1652,,1
6423,73,Undirected,1653,,1
6438,73,Undirected,1654,,2
6440,73,Undirected,1655,,2
6592,73,Undirected,1656,,2
6629,73,Undirected,1657,,2
6720,73,Undirected,1658,,1
6746,73,Undirected,1659,,2
6840,73,Undirected,1660,,1
6876,73,Undirected,1661,,1
6928,73,Undirected,1662,,1
7039,73,Undirected,1663,,5
7044,73,Undirected,1664,,2
7063,73,Undirected,1665,,1
7066,73,Undirected,1666,,1
7073,73,Undirected,1667,,1
7086,73,Undirected,1668,,2
7107,73,Undirected,1669,,2
7142,73,Undirected,1670,,2
7153,73,Undirected,1671,,2
7190,73,Undirected,1672,,3
7203,73,Undirected,1673,,4
7205,73,Undirected,1674,,1
7286,73,Undirected,1675,,3
7294,73,Undirected,1676,,1
7295,73,Undirected,1677,,1
7319,73,Undirected,1678,,1
7362,73,Undirected,1679,,1
7364,73,Undirected,1680,,1
7469,73,Undirected,1681,,2
7472,73,Undirected,1682,,3
7482,73,Undirected,1683,,1
2398,75,Undirected,1684,,1
2399,75,Undirected,1685,,1
3829,75,Undirected,1686,,3
3901,75,Undirected,1687,,1
4331,75,Undirected,1688,,2
4624,75,Undirected,1689,,1
4729,75,Undirected,1690,,1
4769,75,Undirected,1691,,1
5197,75,Undirected,1692,,2
5198,75,Undirected,1693,,1
77,76,Undirected,1694,,1
1401,76,Undirected,1695,,3
1402,76,Undirected,1696,,1
1403,76,Undirected,1697,,1
2752,76,Undirected,1698,,1
3444,76,Undirected,1699,,1
788,77,Undirected,1700,,3
1388,77,Undirected,1701,,3
2217,77,Undirected,1702,,3
3983,77,Undirected,1703,,2
4003,77,Undirected,1704,,2
4638,77,Undirected,1705,,1
4878,77,Undirected,1706,,1
4953,77,Undirected,1707,,3
5049,77,Undirected,1708,,1
5050,77,Undirected,1709,,1
5903,77,Undirected,1710,,1
6007,77,Undirected,1711,,2
7100,77,Undirected,1712,,8
7175,77,Undirected,1713,,2
7187,77,Undirected,1714,,1
7487,77,Undirected,1715,,2
79,78,Undirected,1716,,1
80,78,Undirected,1717,,1
154,78,Undirected,1718,,1
155,78,Undirected,1719,,1
159,78,Undirected,1720,,1
206,78,Undirected,1721,,2
207,78,Undirected,1722,,1
290,78,Undirected,1723,,2
